epoch,loss
129,0.7540406584739685
130,0.761333167552948
131,0.7961747050285339
132,1.0100897550582886
133,0.9550054669380188
134,0.9342334270477295
135,0.7948265075683594
136,0.7537295818328857
137,0.7460711598396301
138,0.741879940032959
139,0.7475696206092834
140,0.7431174516677856
141,0.7596467733383179
142,0.7693349719047546
143,0.7884837985038757
144,0.792896568775177
145,0.7533337473869324
146,0.755398690700531
147,0.7331868410110474
148,0.7174173593521118
149,0.6965140104293823
150,0.711235523223877
151,0.6925262212753296
152,0.7099031209945679
153,0.7209344506263733
154,0.7397470474243164
155,0.6991917490959167
156,0.7263381481170654
157,0.671535313129425
158,0.6575946807861328
159,0.6454850435256958
160,0.6376374363899231
161,0.6671015620231628
162,0.6937368512153625
163,0.6854178309440613
164,0.700890839099884
165,0.6844488382339478
166,0.6896357536315918
167,0.6496700048446655
168,0.6566950082778931
169,0.6867535710334778
170,0.7307360172271729
171,0.6813275814056396
172,0.6692339777946472
173,0.659065306186676
174,0.6951913237571716
175,0.6879810094833374
176,0.7188011407852173
177,0.7626623511314392
178,0.7638647556304932
179,0.75380539894104
180,0.7460103034973145
181,0.6481931805610657
182,0.6329421401023865
183,0.639906644821167
184,0.7016165852546692
185,0.6818085312843323
186,0.6376985907554626
187,0.6279385089874268
188,0.6089818477630615
189,0.6149511933326721
190,0.6012083292007446
191,0.5642840266227722
192,0.5582977533340454
193,0.5595676302909851
194,0.5433099269866943
195,0.5619968175888062
196,0.5707284212112427
197,0.562626838684082
198,0.5586013197898865
199,0.547834038734436
200,0.5248780846595764
201,0.5548771023750305
202,0.5441102981567383
203,0.5032961368560791
204,0.48978179693222046
205,0.4995304346084595
206,0.5369009971618652
207,0.5323500037193298
208,0.5063279271125793
209,0.4903987646102905
210,0.44862601161003113
211,0.4433799684047699
212,0.4725573658943176
213,0.48112955689430237
214,0.5170901417732239
215,0.5313910841941833
216,0.4436132609844208
217,0.42653021216392517
218,0.4303688108921051
219,0.43699705600738525
220,0.4546678364276886
221,0.426557719707489
222,0.42484354972839355
223,0.42126935720443726
224,0.3873583674430847
225,0.39131519198417664
226,0.4028538167476654
227,0.4144590497016907
228,0.39377468824386597
229,0.47684887051582336
230,0.4213130474090576
231,0.39029544591903687
232,0.3632585406303406
233,0.4103274345397949
234,0.36455869674682617
235,0.38445040583610535
236,0.3344942033290863
237,0.3320636451244354
238,0.3449869155883789
239,0.3351466655731201
240,0.3690999746322632
241,0.3746922016143799
242,0.33361107110977173
243,0.3342059254646301
244,0.3378230035305023
245,0.3303491175174713
246,0.3300395607948303
247,0.37425684928894043
248,0.31750190258026123
249,0.3368503153324127
250,0.304131418466568
251,0.3165228068828583
252,0.29657092690467834
253,0.2857813537120819
254,0.30240508913993835
255,0.32782766222953796
256,0.30191412568092346
257,0.27925828099250793
258,0.2763326168060303
259,0.29305630922317505
260,0.30749088525772095
261,0.3302208185195923
262,0.31049591302871704
263,0.26045140624046326
264,0.23670309782028198
265,0.28131958842277527
266,0.2635206878185272
267,0.25863516330718994
268,0.260354608297348
269,0.284502238035202
270,0.42666101455688477
271,0.34869587421417236
272,0.3363707363605499
273,0.3023357093334198
274,0.27243781089782715
275,0.2811819911003113
276,0.2455873042345047
277,0.24968358874320984
278,0.2627924680709839
279,0.26169639825820923
280,0.24461238086223602
281,0.32584676146507263
282,0.2361336350440979
283,0.32135576009750366
284,0.2162453532218933
285,0.23148776590824127
286,0.24228700995445251
287,0.2833404541015625
288,0.23540936410427094
289,0.24784107506275177
290,0.24741072952747345
291,0.21969853341579437
292,0.21778446435928345
293,0.22240671515464783
294,0.2770763039588928
295,0.25280845165252686
296,0.2462223470211029
297,0.21200543642044067
298,0.2259732037782669
299,0.20714521408081055
300,0.24990057945251465
301,0.29016023874282837
302,0.28472214937210083
303,0.32764023542404175
304,0.36530065536499023
305,0.3111194968223572
306,0.26198869943618774
307,0.23667801916599274
308,0.2032686322927475
309,0.21947522461414337
310,0.246674045920372
311,0.1973479688167572
312,0.24932053685188293
313,0.2341925948858261
314,0.24714918434619904
315,0.2280680537223816
316,0.20803427696228027
317,0.21023443341255188
318,0.22192907333374023
319,0.1911022812128067
320,0.2249068021774292
321,0.24705196917057037
322,0.2047225832939148
323,0.21035489439964294
324,0.2146456241607666
325,0.2319798469543457
326,0.24365350604057312
327,0.22577854990959167
328,0.21168583631515503
329,0.2626121938228607
330,0.24082544445991516
331,0.17539650201797485
332,0.1917174905538559
333,0.2041517198085785
334,0.21755611896514893
335,0.20666153728961945
336,0.2183091789484024
337,0.21056179702281952
338,0.1860639899969101
339,0.17857471108436584
340,0.1868979036808014
341,0.18477173149585724
342,0.19881080090999603
343,0.18123625218868256
344,0.19746480882167816
345,0.18172146379947662
346,0.18278264999389648
347,0.18622197210788727
348,0.19175149500370026
349,0.20764833688735962
350,0.19748276472091675
351,0.2138862907886505
352,0.20267027616500854
353,0.19620710611343384
354,0.2092285007238388
355,0.23235797882080078
356,0.1487559825181961
357,0.16981999576091766
358,0.23124828934669495
359,0.1985778957605362
360,0.17875657975673676
361,0.17674288153648376
362,0.20098073780536652
363,0.1940707564353943
364,0.18679744005203247
365,0.1829097419977188
366,0.24131052196025848
367,0.2063838094472885
368,0.1861625462770462
369,0.1922941952943802
370,0.18200214207172394
371,0.2512294054031372
372,0.22440765798091888
373,0.2291449010372162
374,0.25535088777542114
375,0.21076391637325287
376,0.21011845767498016
377,0.1816108226776123
378,0.1759987324476242
379,0.15249590575695038
380,0.21292364597320557
381,0.16951848566532135
382,0.2220761626958847
383,0.18450646102428436
384,0.2007221132516861
385,0.2065422236919403
386,0.21945880353450775
387,0.2113327533006668
388,0.21445417404174805
389,0.19578787684440613
390,0.1774754524230957
391,0.1897205263376236
392,0.19307036697864532
393,0.19095465540885925
394,0.26121988892555237
395,0.2251775860786438
396,0.17300765216350555
397,0.16943521797657013
398,0.17928874492645264
399,0.18638311326503754
400,0.2313840091228485
401,0.17633311450481415
402,0.17617148160934448
403,0.22410820424556732
404,0.16400779783725739
405,0.1852530986070633
406,0.17486345767974854
407,0.17062126100063324
408,0.22148384153842926
409,0.20609575510025024
410,0.20208345353603363
411,0.20078834891319275
412,0.16353997588157654
413,0.160079687833786
414,0.18077635765075684
415,0.1474345177412033
416,0.1440230756998062
417,0.1754322648048401
418,0.1551133245229721
419,0.20303639769554138
420,0.1605837494134903
421,0.18663209676742554
422,0.21310241520404816
423,0.23833568394184113
424,0.17917126417160034
425,0.1865846812725067
426,0.18419286608695984
427,0.14834684133529663
428,0.17121173441410065
429,0.15488487482070923
430,0.20486074686050415
431,0.22076962888240814
432,0.1687982976436615
433,0.18951503932476044
434,0.16172410547733307
435,0.173473060131073
436,0.17303268611431122
437,0.14705365896224976
438,0.18905609846115112
439,0.20233477652072906
440,0.21267005801200867
441,0.15105552971363068
442,0.1835566610097885
443,0.19952848553657532
444,0.15484416484832764
445,0.16674530506134033
446,0.16876238584518433
447,0.1888996958732605
448,0.22369398176670074
449,0.1852356642484665
450,0.18144336342811584
451,0.17022092640399933
452,0.15185220539569855
453,0.17380845546722412
454,0.18572047352790833
455,0.1712302714586258
456,0.22121655941009521
457,0.14514495432376862
458,0.15279677510261536
459,0.154372900724411
460,0.21043622493743896
461,0.15737363696098328
462,0.16675014793872833
463,0.22074005007743835
464,0.15576770901679993
465,0.17648626863956451
466,0.15485239028930664
467,0.14469635486602783
468,0.22297802567481995
469,0.16213300824165344
470,0.23185573518276215
471,0.14310786128044128
472,0.1689247339963913
473,0.18006041646003723
474,0.15915235877037048
475,0.14334650337696075
476,0.16644057631492615
477,0.16603200137615204
478,0.17852596938610077
479,0.17282551527023315
480,0.14714759588241577
481,0.1714109182357788
482,0.18788687884807587
483,0.26708048582077026
484,0.21115490794181824
485,0.21487374603748322
486,0.18330663442611694
487,0.19761835038661957
488,0.19600076973438263
489,0.1720230132341385
490,0.17699597775936127
491,0.13529711961746216
492,0.17476730048656464
493,0.13910754024982452
494,0.13895104825496674
495,0.13088807463645935
496,0.15440723299980164
497,0.16415733098983765
498,0.15516430139541626
499,0.16827158629894257
500,0.13940611481666565
501,0.1442263275384903
502,0.1956958770751953
503,0.224257692694664
504,0.1289857029914856
505,0.14657574892044067
506,0.1503136307001114
507,0.14107035100460052
508,0.152607724070549
509,0.16106270253658295
510,0.15123917162418365
511,0.1390010267496109
512,0.1277954876422882
513,0.15026994049549103
514,0.12352732568979263
515,0.15268951654434204
516,0.1395568549633026
517,0.18699178099632263
518,0.13653476536273956
519,0.18150392174720764
520,0.1117575466632843
521,0.12217622995376587
522,0.11733970791101456
523,0.15304097533226013
524,0.18760047852993011
525,0.11808454990386963
526,0.15379808843135834
527,0.1700519174337387
528,0.18642713129520416
529,0.16453143954277039
530,0.17616713047027588
531,0.1514485627412796
532,0.20668628811836243
533,0.11897564679384232
534,0.13825048506259918
535,0.20849773287773132
536,0.17931772768497467
537,0.23274052143096924
538,0.20681676268577576
539,0.1724313348531723
540,0.13859055936336517
541,0.17115789651870728
542,0.13349983096122742
543,0.13724912703037262
544,0.20405051112174988
545,0.1510501652956009
546,0.1291401982307434
547,0.14298364520072937
548,0.13912509381771088
549,0.14489048719406128
550,0.16561122238636017
551,0.15122443437576294
552,0.17059725522994995
553,0.1677672415971756
554,0.12994538247585297
555,0.17622752487659454
556,0.1325806826353073
557,0.14543290436267853
558,0.12032607197761536
559,0.1621370166540146
560,0.14933155477046967
561,0.14264154434204102
562,0.12243811041116714
563,0.1781792938709259
564,0.1484948843717575
565,0.13607057929039001
566,0.11476510018110275
567,0.13735567033290863
568,0.11332713812589645
569,0.14137384295463562
570,0.13831014931201935
571,0.1594620645046234
572,0.1404450237751007
573,0.12267591059207916
574,0.12490128725767136
575,0.12995696067810059
576,0.15362697839736938
577,0.12173304706811905
578,0.14031259715557098
579,0.17691399157047272
580,0.1726154386997223
581,0.1576049029827118
582,0.13722214102745056
583,0.12163921445608139
584,0.11669397354125977
585,0.12253448367118835
586,0.12820935249328613
587,0.12350288778543472
588,0.1436934918165207
589,0.14099976420402527
590,0.12166479974985123
591,0.10573390126228333
592,0.11559049040079117
593,0.11906221508979797
594,0.12457669526338577
595,0.11870008707046509
596,0.12220355123281479
597,0.12305374443531036
598,0.14948339760303497
599,0.14660874009132385
600,0.13222217559814453
601,0.12044542282819748
602,0.1380791962146759
603,0.1422273963689804
604,0.13741280138492584
605,0.11963803321123123
606,0.1257406771183014
607,0.13046592473983765
608,0.11376279592514038
609,0.16622158885002136
610,0.14869974553585052
611,0.19588708877563477
612,0.2194397896528244
613,0.2078416347503662
614,0.14042799174785614
615,0.13917502760887146
616,0.18185818195343018
617,0.13428190350532532
618,0.10907494276762009
619,0.13125382363796234
620,0.1352507472038269
621,0.12057103961706161
622,0.17560002207756042
623,0.15226297080516815
624,0.22590775787830353
625,0.13215526938438416
626,0.15364868938922882
627,0.20719528198242188
628,0.21574345231056213
629,0.28996211290359497
630,0.22664442658424377
631,0.24728801846504211
632,0.19992297887802124
633,0.1653638631105423
634,0.1345428079366684
635,0.14429903030395508
636,0.13954579830169678
637,0.1743820607662201
638,0.2223450392484665
639,0.17359299957752228
640,0.1672467440366745
641,0.1208464726805687
642,0.1435844898223877
643,0.1161547601222992
644,0.14627733826637268
645,0.1811775118112564
646,0.15422403812408447
647,0.22763359546661377
648,0.21146917343139648
649,0.15741290152072906
650,0.15337012708187103
651,0.15833450853824615
652,0.1645812839269638
653,0.17991705238819122
654,0.12095265090465546
655,0.1636609584093094
656,0.17865195870399475
657,0.196588933467865
658,0.208125501871109
659,0.14047375321388245
660,0.16363291442394257
661,0.14125166833400726
662,0.11661583185195923
663,0.19876128435134888
664,0.1863545924425125
665,0.24563352763652802
666,0.17975817620754242
667,0.15952636301517487
668,0.1292615830898285
669,0.16678783297538757
670,0.1785770058631897
671,0.133169487118721
672,0.11502337455749512
673,0.11337444186210632
674,0.17199766635894775
675,0.14309927821159363
676,0.11133062839508057
677,0.13966049253940582
678,0.16197241842746735
679,0.1413940191268921
680,0.1325826793909073
681,0.13051626086235046
682,0.13784275949001312
683,0.13015839457511902
684,0.13583800196647644
685,0.21570992469787598
686,0.24202239513397217
687,0.16881686449050903
688,0.12739060819149017
689,0.12897366285324097
690,0.14372709393501282
691,0.11713364720344543
692,0.13351409137248993
693,0.12462832033634186
694,0.11289943009614944
695,0.13709010183811188
696,0.1336812973022461
697,0.2119421660900116
698,0.11992821842432022
699,0.1267692595720291
700,0.13630029559135437
701,0.14131201803684235
702,0.12783046066761017
703,0.1271687150001526
704,0.13480626046657562
705,0.16749776899814606
706,0.10292854905128479
707,0.10315603762865067
708,0.12289036065340042
709,0.13323765993118286
710,0.1267099529504776
711,0.15432137250900269
712,0.12544669210910797
713,0.1555621325969696
714,0.14960181713104248
715,0.09936129301786423
716,0.2307138293981552
717,0.14068523049354553
718,0.11058598011732101
719,0.1454392522573471
720,0.1398838460445404
721,0.1384352743625641
722,0.12325476109981537
723,0.14279532432556152
724,0.12033814191818237
725,0.17138119041919708
726,0.12571963667869568
727,0.14863818883895874
728,0.17387889325618744
729,0.12627170979976654
730,0.14270469546318054
731,0.1669294238090515
732,0.13218913972377777
733,0.09840946644544601
734,0.16901101171970367
735,0.20543695986270905
736,0.25117188692092896
737,0.22647054493427277
738,0.1807022988796234
739,0.16942496597766876
740,0.13821831345558167
741,0.13190440833568573
742,0.1419472098350525
743,0.1348462998867035
744,0.14747045934200287
745,0.22688977420330048
746,0.15129567682743073
747,0.1708783358335495
748,0.18554498255252838
749,0.12331871688365936
750,0.15516458451747894
751,0.14500080049037933
752,0.09361103177070618
753,0.1550966054201126
754,0.1941954791545868
755,0.15227210521697998
756,0.20999181270599365
757,0.1849430650472641
758,0.17520484328269958
759,0.12633250653743744
760,0.14703607559204102
761,0.12394700944423676
762,0.14433535933494568
763,0.1468028426170349
764,0.13866890966892242
765,0.20236164331436157
766,0.223627507686615
767,0.13995379209518433
768,0.1620633751153946
769,0.16928623616695404
770,0.14290036261081696
771,0.14257864654064178
772,0.11399433761835098
773,0.13905762135982513
774,0.14617347717285156
775,0.12736335396766663
776,0.12033538520336151
777,0.13935157656669617
778,0.12659017741680145
779,0.1133170872926712
780,0.1071072518825531
781,0.11802671104669571
782,0.12106744199991226
783,0.12898513674736023
784,0.19889995455741882
785,0.13554568588733673
786,0.1451326161623001
787,0.13159701228141785
788,0.12910406291484833
789,0.11958703398704529
790,0.1293393224477768
791,0.11753588169813156
792,0.17196312546730042
793,0.13855686783790588
794,0.1247221976518631
795,0.13205955922603607
796,0.11085858941078186
797,0.11737830191850662
798,0.13625365495681763
799,0.10741123557090759
800,0.10261549055576324
801,0.1257033795118332
802,0.11715062707662582
803,0.10840430855751038
804,0.13437068462371826
805,0.12163406610488892
806,0.16736921668052673
807,0.12739130854606628
808,0.11549676209688187
809,0.13834303617477417
810,0.12742480635643005
811,0.1379406601190567
812,0.15444932878017426
813,0.14312171936035156
814,0.1633630096912384
815,0.15484930574893951
816,0.09924228489398956
817,0.1848795861005783
818,0.13868939876556396
819,0.13224773108959198
820,0.12313222140073776
821,0.1235566958785057
822,0.13441787660121918
823,0.13863717019557953
824,0.11624573916196823
825,0.1528424471616745
826,0.13521705567836761
827,0.12958960235118866
828,0.14093227684497833
829,0.1386682689189911
830,0.13074944913387299
831,0.10076100379228592
832,0.1025722473859787
833,0.11757392436265945
834,0.0978793278336525
835,0.14220190048217773
836,0.14178235828876495
837,0.13923463225364685
838,0.13696403801441193
839,0.16485685110092163
840,0.14795874059200287
841,0.10788825899362564
842,0.09779134392738342
843,0.10315659642219543
844,0.11378362774848938
845,0.08563029766082764
846,0.08656330406665802
847,0.12228883057832718
848,0.11186424642801285
849,0.11728940159082413
850,0.10533685237169266
851,0.09933231770992279
852,0.14951130747795105
853,0.1604841649532318
854,0.11526180058717728
855,0.12241590023040771
856,0.08638720214366913
857,0.09419482201337814
858,0.09336172789335251
859,0.13555310666561127
860,0.10758533328771591
861,0.13615235686302185
862,0.09458737820386887
863,0.13760234415531158
864,0.10949131846427917
865,0.09335704892873764
866,0.1337885558605194
867,0.10406957566738129
868,0.12680155038833618
869,0.1315724402666092
870,0.13887178897857666
871,0.2036801129579544
872,0.11535948514938354
873,0.10439461469650269
874,0.12179212272167206
875,0.1441171020269394
876,0.1152433454990387
877,0.10325925797224045
878,0.09264786541461945
879,0.131062313914299
880,0.11437787115573883
881,0.09687643498182297
882,0.10819591581821442
883,0.13158981502056122
884,0.14274471998214722
885,0.16671223938465118
886,0.1375304013490677
887,0.13843946158885956
888,0.11864688992500305
889,0.16581079363822937
890,0.09740889817476273
891,0.11024567484855652
892,0.09896211326122284
893,0.10770944505929947
894,0.11287859827280045
895,0.11191251128911972
896,0.09862935543060303
897,0.11416119337081909
898,0.08784402161836624
899,0.08750052005052567
900,0.0931636393070221
901,0.07856705784797668
902,0.15737929940223694
903,0.11328203231096268
904,0.10891151428222656
905,0.08437912911176682
906,0.10374127328395844
907,0.11255620419979095
908,0.09846808016300201
909,0.12361767888069153
910,0.131818026304245
911,0.2154184877872467
912,0.14166130125522614
913,0.09902193397283554
914,0.12292446196079254
915,0.10443069785833359
916,0.1330215483903885
917,0.17836013436317444
918,0.10323794931173325
919,0.09772199392318726
920,0.10266327857971191
921,0.11292573809623718
922,0.12295372784137726
923,0.18226827681064606
924,0.10360193252563477
925,0.10951139777898788
926,0.10458263754844666
927,0.10153016448020935
928,0.09797949343919754
929,0.11956737190485
930,0.17976272106170654
931,0.14097459614276886
932,0.10321205854415894
933,0.09608713537454605
934,0.10244420915842056
935,0.1354762464761734
936,0.11862869560718536
937,0.10609546303749084
938,0.1294693797826767
939,0.14414218068122864
940,0.0908215343952179
941,0.09509032219648361
942,0.10260327160358429
943,0.11798021197319031
944,0.11378881335258484
945,0.09688176214694977
946,0.12953341007232666
947,0.12542521953582764
948,0.09256548434495926
949,0.10731125622987747
950,0.10723419487476349
951,0.07918819040060043
952,0.11613529920578003
953,0.0989433228969574
954,0.1278742402791977
955,0.12177251279354095
956,0.1138739064335823
957,0.11994999647140503
958,0.10922393947839737
959,0.1526557356119156
960,0.0888562873005867
961,0.09457645565271378
962,0.08706274628639221
963,0.08802187442779541
964,0.14015749096870422
965,0.10784551501274109
966,0.10526277124881744
967,0.1598406881093979
968,0.10912176221609116
969,0.08328817784786224
970,0.10967504978179932
971,0.08809051662683487
972,0.15023991465568542
973,0.09766914695501328
974,0.10672008246183395
975,0.09387575089931488
976,0.08076626062393188
977,0.12388619780540466
978,0.07998157292604446
979,0.09315894544124603
980,0.09087852388620377
981,0.1280413568019867
982,0.09015299379825592
983,0.13688629865646362
984,0.0890784040093422
985,0.09876935929059982
986,0.1235279068350792
987,0.1175038143992424
988,0.11118773370981216
989,0.15497271716594696
990,0.1396968811750412
991,0.12992149591445923
992,0.12874844670295715
993,0.12235673516988754
994,0.11912911385297775
995,0.13470280170440674
996,0.0879560112953186
997,0.09306558966636658
998,0.16884255409240723
999,0.14637219905853271
1000,0.09993109852075577
1001,0.08858601748943329
1002,0.0936632826924324
1003,0.15928076207637787
1004,0.09742192924022675
1005,0.11703523248434067
1006,0.16124260425567627
1007,0.14681114256381989
1008,0.10186872631311417
1009,0.1539745032787323
1010,0.1146509200334549
1011,0.1363144963979721
1012,0.12719039618968964
1013,0.1271945983171463
1014,0.08625330775976181
1015,0.09900064021348953
1016,0.09605482220649719
1017,0.12234169244766235
1018,0.11054671555757523
1019,0.0825691670179367
1020,0.09208660572767258
1021,0.13040360808372498
1022,0.1230493038892746
1023,0.11625729501247406
1024,0.13450396060943604
1025,0.13490065932273865
1026,0.09236009418964386
1027,0.12817168235778809
1028,0.10974365472793579
1029,0.12906746566295624
1030,0.11779703944921494
1031,0.12989947199821472
1032,0.09620653837919235
1033,0.1019115298986435
1034,0.1096901223063469
1035,0.0929279774427414
1036,0.11056303232908249
1037,0.09878906607627869
1038,0.09266648441553116
1039,0.13531525433063507
1040,0.09373628348112106
1041,0.11878927052021027
1042,0.14417879283428192
1043,0.16315394639968872
1044,0.11001227051019669
1045,0.12536904215812683
1046,0.10350605845451355
1047,0.10565364360809326
1048,0.11234439164400101
1049,0.09061050415039062
1050,0.09175553917884827
1051,0.15862639248371124
1052,0.14833681285381317
1053,0.11453375220298767
1054,0.12449862062931061
1055,0.09199557453393936
1056,0.10135047137737274
1057,0.15936996042728424
1058,0.0898280143737793
1059,0.08188746124505997
1060,0.08782090246677399
1061,0.10708603262901306
1062,0.07660433650016785
1063,0.07674472033977509
1064,0.08152198791503906
1065,0.1225491315126419
1066,0.09128990024328232
1067,0.0893142893910408
1068,0.07855582237243652
1069,0.1028519868850708
1070,0.07202421128749847
1071,0.10316025465726852
1072,0.06978225708007812
1073,0.09881099313497543
1074,0.071830615401268
1075,0.08472655713558197
1076,0.11953302472829819
1077,0.09280183166265488
1078,0.12174717336893082
1079,0.08561890572309494
1080,0.1002865880727768
1081,0.13932955265045166
1082,0.09006256610155106
1083,0.10236191749572754
1084,0.12282538414001465
1085,0.08789205551147461
1086,0.1155485212802887
1087,0.12809202075004578
1088,0.14520110189914703
1089,0.10592202097177505
1090,0.0818609744310379
1091,0.10292254388332367
1092,0.1064302921295166
1093,0.11153710633516312
1094,0.08801058679819107
1095,0.1099703460931778
1096,0.11708685755729675
1097,0.13034506142139435
1098,0.14802591502666473
1099,0.11180201172828674
1100,0.09733137488365173
1101,0.14777493476867676
1102,0.11000072211027145
1103,0.09066469222307205
1104,0.08587323874235153
1105,0.12836074829101562
1106,0.09418709576129913
1107,0.08502984791994095
1108,0.08568309247493744
1109,0.09344716370105743
1110,0.14119642972946167
1111,0.1002778559923172
1112,0.0745370015501976
1113,0.08725444972515106
1114,0.11376836150884628
1115,0.09153148531913757
1116,0.07993966341018677
1117,0.14361827075481415
1118,0.14110827445983887
1119,0.09504353255033493
1120,0.07218144834041595
1121,0.06957148015499115
1122,0.11452244222164154
1123,0.12701864540576935
1124,0.12449199706315994
1125,0.1278093457221985
1126,0.08624008297920227
1127,0.12091114372015
1128,0.10477825254201889
1129,0.11223170161247253
1130,0.09826751798391342
1131,0.10858937352895737
1132,0.08338040113449097
1133,0.11079913377761841
1134,0.09399676322937012
1135,0.07487278431653976
1136,0.0799257904291153
1137,0.11258039623498917
1138,0.07485262304544449
1139,0.07098011672496796
1140,0.08418954163789749
1141,0.0891643837094307
1142,0.10217737406492233
1143,0.09829356521368027
1144,0.08322449773550034
1145,0.08447089791297913
1146,0.09754163026809692
1147,0.08436045795679092
1148,0.08802622556686401
1149,0.08423280715942383
1150,0.0777754932641983
1151,0.07921139895915985
1152,0.10511422157287598
1153,0.10797826200723648
1154,0.08461280912160873
1155,0.08937012404203415
1156,0.09770093113183975
1157,0.10216129571199417
1158,0.0910983681678772
1159,0.13030999898910522
1160,0.13190191984176636
1161,0.09589605778455734
1162,0.0877092033624649
1163,0.11131041496992111
1164,0.11287008970975876
1165,0.09901119768619537
1166,0.096451535820961
1167,0.0961570143699646
1168,0.11399592459201813
1169,0.09909114241600037
1170,0.08696471899747849
1171,0.11739537864923477
1172,0.14228056371212006
1173,0.18460094928741455
1174,0.2427922934293747
1175,0.23511549830436707
1176,0.18867634236812592
1177,0.2099023014307022
1178,0.22210411727428436
1179,0.15930889546871185
1180,0.16956175863742828
1181,0.12907001376152039
1182,0.125858873128891
1183,0.11724284291267395
1184,0.10260434448719025
1185,0.08011338859796524
1186,0.10308851301670074
1187,0.08713411539793015
1188,0.08727596700191498
1189,0.09350010752677917
1190,0.08499155193567276
1191,0.09041329473257065
1192,0.10181739181280136
1193,0.11269845068454742
1194,0.09514201432466507
1195,0.08881312608718872
1196,0.08052618056535721
1197,0.13856370747089386
1198,0.08702274411916733
1199,0.09600131213665009
1200,0.1342461109161377
1201,0.08501438796520233
1202,0.1585269421339035
1203,0.14119543135166168
1204,0.1213686615228653
1205,0.10313863307237625
1206,0.08201226592063904
1207,0.10262718796730042
1208,0.0688881129026413
1209,0.09527251869440079
1210,0.0941699743270874
1211,0.09279073774814606
1212,0.08788662403821945
1213,0.09321601688861847
1214,0.0841946005821228
1215,0.0914977639913559
1216,0.1205243468284607
1217,0.1385408192873001
1218,0.10592640191316605
1219,0.13387978076934814
1220,0.1448298692703247
1221,0.10525691509246826
1222,0.09961981326341629
1223,0.09028012305498123
1224,0.10110321640968323
1225,0.09767242521047592
1226,0.08316449820995331
1227,0.08657874912023544
1228,0.11080095171928406
1229,0.09405157715082169
1230,0.11582695692777634
1231,0.08194798976182938
1232,0.08395806699991226
1233,0.08389279246330261
1234,0.10625944286584854
1235,0.06679964065551758
1236,0.08638876676559448
1237,0.09967580437660217
1238,0.10111571848392487
1239,0.12511873245239258
1240,0.08671234548091888
1241,0.09498386085033417
1242,0.08433318138122559
1243,0.11043386161327362
1244,0.1041090339422226
1245,0.10496808588504791
1246,0.10694404691457748
1247,0.14351485669612885
1248,0.11044736951589584
1249,0.0758221223950386
1250,0.09452297538518906
1251,0.07702755182981491
1252,0.12813332676887512
