run,model,seed,epochs,loss_start,loss_end,loss_min,tf_mse,free_run_mse,free_run_pixel_mse
rnn_pred_seed0_e3000,rnn,0,3000,1837.981201171875,294.9420166015625,43.955284118652344,0.009123832918703556,0.010831326246261597,0.05592029169201851
rnn_pred_seed1_e3000,rnn,1,3000,1717.111572265625,65.58998107910156,65.58998107910156,0.0023668918292969465,0.008219074457883835,0.03932162746787071
rnn_pred_seed2_e3000,rnn,2,3000,2155.8388671875,46.309410095214844,43.53395462036133,0.0018812157213687897,0.008134373463690281,0.0388031005859375
snn_pred_seed0_e3000,snn,0,3000,32133.26953125,94.51707458496094,93.75906372070312,0.003013455308973789,0.0033004244323819876,0.017399383708834648
snn_pred_seed1_e3000,snn,1,3000,31855.6796875,108.92054748535156,106.1766128540039,0.003421059576794505,0.004093408118933439,0.020977314561605453
snn_pred_seed2_e3000,snn,2,3000,31968.578125,92.41974639892578,89.60646057128906,0.002846002811565995,0.0035563642159104347,0.018355702981352806
